epoch,cpu_mhz_avg,gpu_edge_c,acpi_c,gpu_mhz,gpu_power_w,bat_status,bat_pct,mem_avail_mb
1790380594,2284,71.0,71.0,1600,16.02,Not charging,76,8081
1790380599,2424,70.0,70.0,1600,15.12,Not charging,76,8093
1790380604,2420,71.0,70.0,1600,15.04,Not charging,76,8093
1790380609,2336,71.0,71.0,1600,15.07,Not charging,76,8100
1790380614,1833,70.0,71.0,1600,14.16,Not charging,76,8106
1790380619,2369,70.0,70.0,1600,15.24,Not charging,76,8075
1790380624,2424,70.0,70.0,1494,14.14,Not charging,76,8076
1790380629,1585,68.0,71.0,1567,15.08,Not charging,76,8098
1790380634,2414,70.0,71.0,1600,15.25,Not charging,76,8099
1790380639,2424,71.0,71.0,1600,15.09,Not charging,76,8106
1790380644,2424,70.0,70.0,1600,14.22,Not charging,76,8115
1790380649,2424,70.0,70.0,1600,15.04,Not charging,76,8108
1790380654,2424,70.0,70.0,1581,15.22,Not charging,76,8072
1790380659,2424,69.0,70.0,1600,16.09,Not charging,76,8100
1790380664,2297,67.0,69.0,1515,15.00,Not charging,76,8105
1790380669,2424,70.0,70.0,1600,15.24,Not charging,76,8113
1790380674,2012,70.0,70.0,1600,15.09,Not charging,76,8099
1790380679,2424,68.0,70.0,1568,15.22,Not charging,76,8106
1790380684,2425,69.0,70.0,1600,16.02,Not charging,76,8093
1790380689,2221,69.0,69.0,1600,15.24,Not charging,76,8095
1790380694,2323,69.0,69.0,1546,14.16,Not charging,76,8091
1790380699,1962,70.0,70.0,1596,14.10,Not charging,76,8108
1790380704,2323,70.0,70.0,1600,16.04,Not charging,76,8110
1790380710,2243,68.0,70.0,1495,13.00,Not charging,76,8112
1790380715,1816,71.0,70.0,1600,15.11,Not charging,76,8117
1790380720,2424,69.0,70.0,1481,15.11,Not charging,76,8099
1790380725,2423,70.0,70.0,1600,17.05,Not charging,76,8109
1790380730,2424,71.0,70.0,1600,16.22,Not charging,76,8099
1790380735,2222,70.0,71.0,1600,14.25,Not charging,76,8114
1790380740,2374,71.0,71.0,1600,16.04,Not charging,76,8107
1790380745,2075,70.0,71.0,1600,14.11,Not charging,76,8103
1790380750,2424,68.0,70.0,1504,14.22,Not charging,76,8085
1790380755,2424,69.0,70.0,1600,16.11,Not charging,76,8110
1790380760,2334,70.0,70.0,1600,15.08,Not charging,76,8111
1790380765,2424,70.0,70.0,1600,14.20,Not charging,76,8094
1790380770,2336,70.0,70.0,1600,15.05,Not charging,76,8092
1790380775,2334,69.0,70.0,1600,16.21,Not charging,76,8083
1790380780,2424,69.0,70.0,1600,15.20,Not charging,76,8077
1790380785,2424,70.0,70.0,1600,15.00,Not charging,76,8118
1790380790,2104,71.0,70.0,1600,15.04,Not charging,76,8098
1790380795,2424,69.0,70.0,1530,15.06,Not charging,76,8094
1790380800,1756,70.0,70.0,1600,16.00,Not charging,76,8104
1790380805,2004,70.0,70.0,1600,14.12,Not charging,76,8095
1790380810,1441,69.0,70.0,1600,15.14,Not charging,76,8073
1790380815,1399,69.0,70.0,1522,14.18,Not charging,76,8089
1790380820,2097,70.0,70.0,1548,15.16,Not charging,76,8095
1790380825,2385,69.0,70.0,1600,14.19,Not charging,76,8089
1790380831,2424,70.0,70.0,1600,16.08,Not charging,76,8104
1790380836,2092,70.0,70.0,1600,14.24,Not charging,76,8099
1790380841,1839,70.0,70.0,1588,16.07,Not charging,76,8097
1790380846,2424,70.0,70.0,1525,13.07,Not charging,76,8071
1790380851,2424,69.0,70.0,1600,15.15,Not charging,76,8086
1790380856,2424,69.0,70.0,1600,15.01,Not charging,76,8100
1790380861,1662,69.0,70.0,1600,14.05,Not charging,76,8079
1790380866,2424,68.0,70.0,1549,14.22,Not charging,76,8092
1790380871,1686,69.0,70.0,1600,15.25,Not charging,76,8090
1790380876,2424,68.0,69.0,1433,14.23,Not charging,76,8057
1790380881,2334,68.0,70.0,1580,15.01,Not charging,76,8087
1790380886,1698,69.0,69.0,1600,15.04,Not charging,76,8090
